transaction_id,device_id,device_type,tran_code,mcc,client_id,card_type,pin_inc_count,card_status,sum,oper_type,balance,ip_city,day_of_week,hour_of_day,month,anomaly
1601528,309,0,20,3674,400484308,1,0,0,1115.84,3,736088.47,4,2,4,5,True
1683861,880,1,10,8189,400484308,1,0,0,1115.97,6,737204.44,27,3,16,7,True
1738708,1495,3,451,8596,400484308,1,0,0,1115.98,7,736088.46,24,5,0,7,True
1866055,504,4,30,2050,400484308,1,0,0,1116.05,8,734972.41,12,4,8,8,True
1887163,125,4,25,5232,400484308,1,0,0,1116.1,8,733856.31,18,0,5,8,True
2398251,228,0,10,1780,400484308,1,0,0,1116.1,6,734972.41,26,2,9,9,True
2407620,605,0,10,2451,400484308,1,0,0,1115.98,6,736088.39,24,6,2,9,True
2418442,767,0,30,5072,400484308,1,0,0,1115.92,8,734972.47,14,1,22,9,True
2518717,303,0,20,4243,400484308,1,0,0,1116.07,3,733856.4,4,5,3,10,True
2944618,517,4,451,2050,400484308,1,0,0,1115.89,7,732740.51,12,0,3,10,True
2974707,1465,4,25,2741,400484308,1,0,0,1116.0,8,731624.51,11,4,4,11,True
3214313,517,4,451,9418,400484308,1,0,0,1115.98,7,730508.53,12,2,1,1,True
4230638,747,1,10,8890,400484308,1,0,0,1115.76,0,731624.29,24,4,2,2,True
4234015,831,1,10,1780,400484308,1,0,0,1115.83,0,732740.12,5,3,19,2,True
4404497,1465,4,451,4885,400484308,1,0,0,1115.88,7,731624.24,11,6,13,2,True
4505090,125,4,-1,8474,400484308,1,1,0,1116.01,1,731624.24,18,0,2,3,True
4662559,504,4,30,5232,400484308,1,0,0,1116.01,8,730508.23,12,4,3,3,True
4922489,1160,0,25,2741,400484308,1,0,0,1116.2,8,729392.03,15,1,0,4,True
5027330,747,1,30,6748,400484308,1,0,0,1116.11,8,728275.92,24,6,16,4,True
5031528,1465,4,25,8474,400484308,1,0,0,1116.02,8,727159.9,11,0,15,5,True
5133664,125,4,25,8596,400484308,1,0,0,1116.13,8,726043.77,18,6,20,5,True
5135343,747,1,451,7808,400484308,1,0,0,1116.4,7,724927.37,24,1,0,5,True
5215906,1495,3,25,4000,400484308,1,0,0,1116.04,8,723811.33,24,0,3,6,True
5265941,767,0,-1,2234,400484308,1,1,0,1115.89,1,723811.33,14,1,11,6,True
5446032,1140,0,451,7445,400484308,1,0,0,1116.19,7,722695.14,15,6,9,7,True
5588013,504,4,-1,8451,400484308,1,1,0,1115.93,4,722695.14,12,1,13,7,True
5769237,747,1,30,2451,400484308,1,0,0,1116.14,8,721579.0,24,4,3,9,True
5876159,1140,0,451,4000,400484308,1,0,0,1115.86,7,720463.14,15,2,22,9,True
6177795,630,0,20,1780,400484308,1,0,0,1116.1,5,719347.04,11,6,15,9,True
6640638,1303,0,20,1780,400484308,1,0,0,1116.08,3,718230.96,5,1,20,10,True
6923788,1459,1,10,3992,400484308,1,0,0,1116.03,0,719346.99,11,0,9,10,True
7012529,747,1,25,3210,400484308,1,0,0,1116.08,8,718230.91,24,0,10,10,True
7068569,1160,0,30,4243,400484308,1,0,0,1115.99,8,717114.92,15,4,8,10,True
7135332,1140,0,30,6748,400484308,1,0,0,1116.06,8,715998.86,15,0,2,11,True
7277024,1160,0,25,9418,400484308,1,0,0,1115.9,8,714882.96,15,5,2,12,True
7592505,644,0,20,3674,400484308,1,0,0,1116.19,5,713766.77,24,5,11,12,True
7592713,1465,4,25,9803,400484308,1,0,0,1115.93,8,712650.84,11,2,16,1,True
7616255,1465,4,30,2050,400484308,1,0,0,1115.89,8,711534.95,11,2,8,1,True
7675128,1140,0,25,7808,400484308,1,0,0,1116.08,8,710418.87,15,4,15,1,True
7682942,53,0,20,3674,400484308,1,0,0,1115.81,5,709303.06,20,6,18,2,True
7905804,517,4,30,8451,400484308,1,0,0,1115.9,8,708187.16,12,6,5,3,False
7956684,504,4,451,7445,400484308,1,0,0,1116.22,7,707070.94,12,6,1,5,True
8014952,517,4,25,7808,400484308,1,0,0,1116.08,8,705954.86,12,3,22,5,True
8058705,125,4,25,7564,400484308,1,0,0,1115.96,8,704838.9,18,1,22,6,True
8181826,605,0,20,7564,400484308,1,0,0,1116.02,5,703722.88,24,4,2,7,True
8458831,1465,4,451,7952,400484308,1,0,0,1115.95,7,702606.93,11,6,21,7,True
8509307,996,0,10,7952,400484308,1,0,0,1116.24,6,703723.17,26,6,18,7,True
8602570,1465,4,451,6748,400484308,1,0,0,1116.03,7,702607.14,11,3,12,8,True
8720859,767,0,30,4000,400484308,1,0,0,1115.76,8,701491.38,14,5,7,8,True
8844961,1495,3,30,2234,400484308,1,0,0,1115.99,8,700375.39,24,4,6,8,True
8897801,1140,0,451,8474,400484308,1,0,0,1116.01,7,699259.38,15,2,18,9,True
8994980,767,0,-1,2234,400484308,1,1,0,1116.07,4,699259.38,14,4,7,9,True
9071815,1273,0,10,2234,400484308,1,0,0,1116.12,0,700375.5,24,2,14,10,True
9354643,621,2,20,9418,400484308,1,0,0,1116.05,3,699259.45,11,4,23,11,True
9465743,1160,0,-1,9803,400484308,1,1,0,1115.84,4,699259.45,15,1,11,11,True
9690069,125,4,-1,8474,400484308,1,2,0,1116.06,1,699259.45,18,1,1,11,True
1124161,814,4,30,8603,748587402,1,0,0,268.87,8,336238.13,18,2,14,1,True
1361822,223,2,451,9995,748587402,1,0,0,269.17,7,335968.96,26,0,5,1,True
1437556,276,0,30,9995,748587402,1,0,0,269.34,8,335699.62,24,0,5,1,True
1493370,670,0,20,9066,748587402,1,0,0,268.95,3,335430.67,18,0,11,1,True
1565492,1379,3,451,7013,748587402,1,0,0,269.06,7,335161.61,16,2,16,2,True
1608224,484,0,30,9995,748587402,1,0,0,269.09,8,334892.52,5,5,4,2,True
1929639,1379,3,-1,2025,748587402,1,1,0,269.1,1,334892.52,16,3,3,3,True
2313410,276,0,25,4185,748587402,1,0,0,268.75,8,334623.77,24,4,8,4,True
2759448,1379,3,30,9995,748587402,1,0,0,268.81,8,334354.96,16,0,11,4,True
2838586,276,0,25,7013,748587402,1,0,0,269.14,8,334085.82,24,6,0,4,True
2923519,276,0,-1,2766,748587402,1,1,0,269.18,4,334085.82,24,1,2,5,True
2945282,1379,3,451,2992,748587402,1,0,0,269.14,7,333816.68,16,5,2,6,True
2987532,276,0,-1,4597,748587402,1,1,0,268.87,1,333816.68,24,3,22,7,True
3168244,484,0,451,3030,748587402,1,0,0,269.13,7,333547.55,5,1,7,7,True
3404280,814,4,-1,4185,748587402,1,1,0,269.26,4,333547.55,18,4,1,8,True
3727936,193,1,25,4597,748587402,1,0,0,269.08,8,333278.47,18,1,9,8,True
4114618,276,0,-1,4185,748587402,1,1,0,268.77,4,333278.47,24,0,13,8,True
4163979,193,1,25,4597,748587402,1,0,0,268.92,8,333009.55,18,3,0,8,True
4227678,193,1,30,2025,748587402,1,0,0,268.81,8,332740.74,18,6,13,8,True
4453277,223,2,451,8603,748587402,1,0,0,269.05,7,332471.69,26,6,17,8,True
4494848,193,1,451,9995,748587402,1,0,0,268.75,7,332202.94,18,4,10,9,True
4496698,193,1,25,4185,748587402,1,0,0,269.14,8,331933.8,18,6,21,11,True
4585876,1277,2,30,8603,748587402,1,0,0,269.05,8,331664.75,24,2,14,11,False
5088775,962,0,10,9995,748587402,1,0,0,268.9,6,331933.65,13,2,4,12,True
5142279,1379,3,451,2025,748587402,1,0,0,269.15,7,331664.5,16,3,13,12,True
5193972,814,4,451,2992,748587402,1,0,0,268.92,7,331395.58,18,3,10,1,True
5301091,394,0,10,9995,748587402,1,0,0,268.9,6,331664.48,10,4,9,1,True
5475307,276,0,30,2992,748587402,1,0,0,268.93,8,331395.55,24,5,5,4,True
5550551,1277,2,25,2025,748587402,1,0,0,268.95,8,331126.6,24,3,0,4,True
5586758,193,1,451,4185,748587402,1,0,0,268.97,7,330857.63,18,0,23,5,True
5857527,223,2,25,2992,748587402,1,0,0,269.08,8,330588.55,26,2,14,6,True
5989103,857,1,10,2025,748587402,1,0,0,269.19,0,330857.74,24,5,8,7,True
6058680,193,1,25,7013,748587402,1,0,0,268.87,8,330588.87,18,6,4,7,True
6102889,484,0,10,8280,748587402,1,0,0,268.76,6,330857.63,5,3,0,8,True
6249413,1379,3,30,8603,748587402,1,0,0,268.86,8,330588.77,16,0,18,8,True
6294771,937,0,20,4273,748587402,1,0,0,269.0,3,330319.77,24,1,9,8,True
6317605,1277,2,25,7013,748587402,1,0,0,269.02,8,330050.75,24,3,19,8,True
6419008,1272,0,20,8073,748587402,1,0,0,269.12,3,329781.63,24,2,8,9,True
6438709,223,2,25,9066,748587402,1,0,0,268.87,8,329512.76,26,6,0,9,False
6756773,1435,2,20,4185,748587402,1,0,0,268.73,3,329244.03,24,0,1,9,True
7379781,193,1,-1,7013,748587402,1,1,0,268.63,4,329244.03,18,0,18,10,True
7423988,1023,2,20,8073,748587402,1,0,0,269.02,3,328975.01,11,5,22,11,True
7560025,223,2,451,2025,748587402,1,0,0,268.77,7,328706.24,26,5,4,12,True
7688067,814,4,25,4597,748587402,1,0,0,269.11,8,328437.13,18,0,2,12,True
7931636,193,1,30,8073,748587402,1,0,0,269.09,8,328168.04,18,5,12,1,True
7980300,1243,2,20,8280,748587402,1,0,0,268.94,5,327899.1,18,1,8,1,True
8138909,276,0,25,3030,748587402,1,0,0,268.8,8,327630.3,24,1,19,2,True
8234352,1379,3,451,4273,748587402,1,0,0,269.12,7,327361.18,16,5,23,4,True
8394521,193,1,25,8280,748587402,1,0,0,268.98,8,327092.2,18,4,17,7,True
8514159,484,0,30,4185,748587402,1,0,0,269.1,8,326823.1,5,1,16,7,True
8711480,814,4,-1,2025,748587402,1,1,0,269.01,4,326823.1,18,2,15,9,True
9046577,193,1,25,2025,748587402,1,0,0,269.1,8,326554.0,18,4,10,9,True
9098709,1277,2,30,4597,748587402,1,0,0,269.02,8,326284.98,24,2,0,10,True
9519773,193,1,25,9066,748587402,1,0,0,269.08,8,326015.9,18,3,20,10,True
9531674,814,4,30,8280,748587402,1,0,0,269.06,8,325746.84,18,3,5,10,True
9970484,1213,2,20,8280,748587402,1,0,0,268.87,5,325477.97,24,6,15,11,True
1157429,329,1,451,1364,173275626,0,0,0,211.88,7,752871.12,11,3,1,2,True
1212892,1212,0,451,1703,173275626,0,0,0,212.01,7,752659.11,24,4,1,2,True
1455432,227,4,30,8014,173275626,0,0,0,212.04,8,752447.07,26,6,6,2,True
1768983,1141,4,30,1364,173275626,0,0,0,211.77,8,752235.3,15,2,3,3,True
1911217,280,4,30,1703,173275626,0,0,0,212.08,8,752023.22,24,1,5,4,True
1914593,123,0,20,1337,173275626,0,0,0,211.74,3,751811.48,18,5,14,5,True
2206482,250,4,451,9851,173275626,0,0,0,211.89,7,751599.59,6,0,20,8,True
2305765,1234,3,-1,5366,173275626,0,1,0,212.31,4,751599.59,18,1,4,8,True
2421306,353,1,451,7965,173275626,0,0,0,212.28,7,751387.31,24,6,18,8,True
3754470,673,0,451,3844,173275626,0,0,0,211.9,7,751175.41,18,1,14,8,True
3933171,280,4,-1,1337,173275626,0,1,0,212.03,1,751175.41,24,2,17,8,True
4105810,250,4,30,9173,173275626,0,0,0,211.96,8,750963.45,6,1,18,10,True
4212318,424,1,10,1703,173275626,0,0,0,211.93,0,751175.38,18,2,12,10,True
4292816,1212,0,451,9173,173275626,0,0,0,212.21,7,750963.17,24,6,3,11,True
4407028,250,4,451,8121,173275626,0,0,0,211.88,7,750751.29,6,2,17,11,True
4473043,1141,4,30,5366,173275626,0,0,0,212.21,8,750539.08,15,0,0,1,True
4577891,280,4,25,8121,173275626,0,0,0,211.95,8,750327.13,24,2,21,1,True
4675436,353,1,25,1337,173275626,0,0,0,212.06,8,750115.07,24,4,9,2,True
4749833,227,4,-1,7736,173275626,0,1,0,212.0,1,750115.07,26,2,14,3,True
4813110,1234,3,451,2005,173275626,0,0,0,211.87,7,749903.2,18,3,22,3,True
4949285,249,0,20,7965,173275626,0,0,0,212.39,5,749690.81,6,5,12,3,True
5078048,1141,4,-1,7775,173275626,0,1,0,211.98,4,749690.81,15,5,20,3,True
5482991,1234,3,30,2530,173275626,0,0,0,212.23,8,749478.58,18,6,8,3,True
5573648,250,4,25,9399,173275626,0,0,0,211.89,8,749266.69,6,1,14,3,True
5587070,227,4,451,7775,173275626,0,0,0,212.15,7,749054.54,26,6,15,4,True
5744358,694,2,20,1364,173275626,0,0,0,211.92,5,748842.62,24,2,16,5,True
5867016,280,4,451,2005,173275626,0,0,0,211.96,7,748630.66,24,4,15,7,True
6006725,774,2,20,2440,173275626,0,0,0,211.76,5,748418.9,14,4,19,7,True
6150273,673,0,25,7736,173275626,0,0,0,211.99,8,748206.91,18,4,3,9,True
6309430,993,0,20,1020,173275626,0,0,0,212.08,5,747994.83,22,6,4,9,True
6704685,1164,0,10,9173,173275626,0,0,0,211.89,0,748206.72,24,4,20,9,True
6955156,108,2,20,1364,173275626,0,0,0,212.02,3,747994.7,3,4,23,9,True
7078954,227,4,25,1795,173275626,0,0,0,211.99,8,747782.71,26,4,10,10,True
7090108,1234,3,451,9173,173275626,0,0,0,212.03,7,747570.68,18,0,4,10,True
7117262,227,4,25,4343,173275626,0,0,0,211.86,8,747358.82,26,0,13,11,True
7139968,319,0,20,9851,173275626,0,0,0,211.84,5,747146.98,11,0,5,12,True
7241512,1219,1,10,9173,173275626,0,0,0,211.92,6,747358.9,24,0,14,1,True
7355020,280,4,30,1364,173275626,0,0,0,211.94,8,747146.96,24,3,16,2,True
7438932,353,1,451,2005,173275626,0,0,0,211.85,7,746935.11,24,2,4,2,True
7505004,1234,3,-1,1364,173275626,0,1,0,211.91,1,746935.11,18,2,4,3,True
7616661,1234,3,-1,3432,173275626,0,2,0,212.13,4,746935.11,18,6,16,3,True
7733861,1283,2,20,2440,173275626,0,0,0,212.19,5,746722.92,24,3,7,4,True
8073484,366,0,20,9173,173275626,0,0,0,212.08,3,746510.84,25,1,17,4,True
8302763,1212,0,-1,1795,173275626,0,1,0,211.88,1,746510.84,24,3,22,7,True
8377726,192,2,20,7775,173275626,0,0,0,212.02,5,746298.82,18,6,7,8,True
8425985,673,0,451,1020,173275626,0,0,0,211.79,7,746087.03,18,2,16,9,True
8572075,280,4,30,1795,173275626,0,0,0,212.17,8,745874.86,24,3,9,9,True
8619998,329,1,25,7775,173275626,0,0,0,212.23,8,745662.63,11,4,20,9,True
8675826,1037,0,20,9851,173275626,0,0,0,212.07,3,745450.56,11,5,3,9,True
8722889,1212,0,25,2440,173275626,0,0,0,212.31,8,745238.25,24,3,6,10,True
9059842,227,4,-1,9173,173275626,0,1,0,211.96,4,745238.25,26,0,7,10,True
9067873,787,0,10,1295,173275626,0,0,0,212.13,0,745450.38,14,5,20,11,True
9260116,1399,0,10,2530,173275626,0,0,0,211.96,6,745662.34,24,6,18,11,True
1899386,1459,1,30,9504,365145700,1,0,0,413.11,8,113235.89,11,0,13,1,True
2018711,621,2,30,2132,365145700,1,0,0,413.1,8,112822.79,11,6,19,1,True
2343674,1459,1,30,1233,365145700,1,0,0,413.08,8,112409.71,11,0,22,1,True
2656467,734,0,10,3129,365145700,1,0,0,413.09,6,112822.8,11,0,5,2,True
2813050,1210,0,10,4873,365145700,1,0,0,413.17,6,113235.97,24,5,10,3,True
2940403,621,2,-1,5715,365145700,1,1,0,412.98,4,113235.97,11,3,14,4,True
3056730,1007,2,-1,3475,365145700,1,2,0,413.13,4,113235.97,26,6,7,4,True
3244771,1485,0,20,7561,365145700,1,0,0,412.89,5,112823.08,24,0,16,4,True
3268194,1356,2,30,3939,365145700,1,0,0,413.07,8,112410.01,24,5,8,4,True
3426175,848,2,451,1482,365145700,1,0,0,412.92,7,111997.09,5,3,3,4,True
3428302,1266,4,451,2996,365145700,1,0,0,412.85,7,111584.24,23,4,15,5,True
3689269,342,0,10,3332,365145700,1,0,0,412.88,6,111997.12,24,6,19,5,True
3947281,255,2,-1,3274,365145700,1,1,0,413.03,1,111997.12,6,6,21,6,True
4226874,1007,2,451,3129,365145700,1,0,0,412.85,7,111584.27,26,2,11,6,True
4341635,255,2,25,9504,365145700,1,0,0,412.75,8,111171.52,6,6,13,7,True
4349313,848,2,-1,4873,365145700,1,1,0,412.76,4,111171.52,5,5,4,8,True
4423284,255,2,-1,4522,365145700,1,2,0,413.0,1,111171.52,6,6,22,8,True
4480976,1356,2,451,4711,365145700,1,0,0,413.14,7,110758.38,24,5,20,9,True
4484003,621,2,30,4323,365145700,1,0,0,413.15,8,110345.23,11,4,16,10,True
4730448,1007,2,-1,1466,365145700,1,1,0,413.01,4,110345.23,26,6,2,11,True
4785243,1459,1,-1,9504,365145700,1,2,0,412.93,1,110345.23,11,1,0,11,True
4826522,1266,4,451,2175,365145700,1,0,0,412.98,7,109932.25,23,4,21,11,True
5045933,255,2,30,5606,365145700,1,0,0,413.03,8,109519.22,6,6,2,12,True
5341415,319,0,10,4711,365145700,1,0,0,413.19,6,109932.41,11,1,0,1,True
5437445,1266,4,-1,8592,365145700,1,1,0,413.04,4,109932.41,23,4,7,1,True
5682038,621,2,451,7561,365145700,1,0,0,412.94,7,109519.47,11,4,1,2,True
5697499,1459,1,30,4522,365145700,1,0,0,413.3,8,109106.17,11,1,23,2,True
5706740,255,2,30,2996,365145700,1,0,0,412.95,8,108693.22,6,4,22,4,True
5709881,1436,0,20,5594,365145700,1,0,0,412.78,5,108280.44,24,3,3,6,True
5958634,411,2,20,3885,365145700,1,0,0,413.07,3,107867.37,18,4,1,6,True
6084164,53,0,20,2132,365145700,1,0,0,413.24,5,107454.13,20,6,4,7,True
6107204,1266,4,451,2132,365145700,1,0,0,413.0,7,107041.13,23,4,2,7,True
6252858,621,2,25,9504,365145700,1,0,0,413.04,8,106628.09,11,6,2,7,True
6428480,1035,0,10,3475,365145700,1,0,0,413.15,6,107041.24,11,4,4,7,True
6705032,1266,4,-1,1466,365145700,1,1,0,412.69,1,107041.24,23,5,2,7,True
6826037,1007,2,451,1461,365145700,1,0,0,413.02,7,106628.22,26,4,7,8,True
7147293,621,2,-1,2996,365145700,1,1,0,412.85,4,106628.22,11,5,12,9,True
7311392,255,2,451,2175,365145700,1,0,0,413.03,7,106215.19,6,6,10,9,True
7344490,1255,0,20,3129,365145700,1,0,0,412.65,5,105802.54,23,0,18,9,True
7417852,1356,2,451,3332,365145700,1,0,0,413.16,7,105389.38,24,1,12,9,True
7437690,1266,4,-1,4323,365145700,1,1,0,412.95,1,105389.38,23,3,21,11,True
7707619,621,2,25,9055,365145700,1,0,0,413.02,8,104976.36,11,0,9,1,True
7754957,942,0,20,3885,365145700,1,0,0,412.98,3,104563.38,24,4,12,1,True
8173853,1262,0,20,5606,365145700,1,0,0,412.89,5,104150.49,23,2,11,2,True
8352677,580,0,20,9055,365145700,1,0,0,413.33,5,103737.16,11,0,21,3,True
8567386,1429,0,10,1482,365145700,1,0,0,412.84,6,104150.0,24,4,4,5,True
8942769,812,0,10,5606,365145700,1,0,0,412.93,0,104562.93,18,4,7,6,True
9273686,1201,0,10,3129,365145700,1,0,0,412.93,6,104975.86,24,1,23,6,True
9521847,1459,1,451,8592,365145700,1,0,0,412.97,7,104562.89,11,5,15,7,True
9533940,848,2,451,3475,365145700,1,0,0,412.98,7,104149.91,5,2,4,8,True
9752166,1356,2,25,9504,365145700,1,0,0,413.12,8,103736.79,24,3,16,9,True
9756494,1007,2,25,2996,365145700,1,0,0,413.2,8,103323.59,26,5,5,9,True
9759471,1459,1,451,3939,365145700,1,0,0,413.06,7,102910.53,11,2,23,9,True
9829007,1266,4,-1,3129,365145700,1,1,0,413.28,4,102910.53,23,2,5,11,True
1072847,1310,4,25,8178,159878092,0,0,0,1163.17,8,550066.83,5,0,18,1,True
1101198,1404,2,30,6934,159878092,0,0,0,1163.14,8,548903.69,24,2,7,1,True
1256593,542,0,10,8178,159878092,0,0,0,1163.09,0,550066.78,17,6,2,1,True
1281717,1103,4,451,5300,159878092,0,0,0,1163.03,7,548903.75,0,5,12,1,True
1290912,1404,2,451,8178,159878092,0,0,0,1162.78,7,547740.97,24,4,14,1,True
1768564,156,4,25,8178,159878092,0,0,0,1163.06,8,546577.91,18,2,23,2,True
1768627,1404,2,30,9000,159878092,0,0,0,1162.73,8,545415.18,24,6,18,3,True
1804815,549,1,30,2609,159878092,0,0,0,1162.98,8,544252.2,17,6,21,3,True
1822368,518,2,20,2013,159878092,0,0,0,1163.03,5,543089.17,18,2,9,4,True
2161431,605,0,20,6799,159878092,0,0,0,1162.99,5,541926.18,24,4,9,5,True
2240294,994,4,451,8071,159878092,0,0,0,1163.05,7,540763.13,22,1,0,6,True
2334291,1063,0,20,2609,159878092,0,0,0,1162.98,5,539600.15,11,3,14,6,True
2370418,1310,4,451,2611,159878092,0,0,0,1163.12,7,538437.03,5,1,18,7,True
2479003,454,1,25,6934,159878092,0,0,0,1163.19,8,537273.84,13,2,11,7,True
2574204,1310,4,25,9000,159878092,0,0,0,1163.17,8,536110.67,5,5,9,7,True
2890212,549,1,30,7583,159878092,0,0,0,1162.94,8,534947.73,17,5,1,10,True
2908623,994,4,30,8071,159878092,0,0,0,1163.08,8,533784.65,22,4,13,11,True
3045646,496,1,10,6739,159878092,0,0,0,1162.84,6,534947.49,12,0,12,11,True
3573926,156,4,-1,9789,159878092,0,1,0,1162.93,1,534947.49,18,0,11,12,True
3769169,156,4,30,8071,159878092,0,0,0,1162.97,8,533784.52,18,0,7,12,True
3783655,1310,4,-1,5300,159878092,0,1,0,1162.78,1,533784.52,5,6,17,1,False
4014909,1404,2,25,6799,159878092,0,0,0,1163.11,8,532621.41,24,5,9,2,True
4489105,1310,4,451,5300,159878092,0,0,0,1162.98,7,531458.43,5,2,17,3,True
4774498,1404,2,30,8071,159878092,0,0,0,1163.04,8,530295.39,24,3,10,3,True
5617215,1103,4,-1,8071,159878092,0,1,0,1162.9,4,530295.39,0,5,6,3,True
5906136,1404,2,25,6739,159878092,0,0,0,1162.97,8,529132.42,24,5,11,3,True
6129248,675,2,20,2609,159878092,0,0,0,1163.02,3,527969.4,24,4,7,4,True
6230543,182,1,10,6596,159878092,0,0,0,1163.19,6,529132.59,18,2,17,4,True
6579454,611,0,10,9453,159878092,0,0,0,1163.16,6,530295.75,11,5,16,8,True
6679217,591,0,10,9623,159878092,0,0,0,1162.99,6,531458.74,24,3,7,8,True
6705684,1232,1,10,6596,159878092,0,0,0,1163.09,0,532621.83,18,3,11,8,True
6782090,156,4,-1,8071,159878092,0,1,0,1163.31,4,532621.83,18,4,12,8,True
6782119,652,0,20,2013,159878092,0,0,0,1162.97,5,531458.86,24,6,10,9,True
6989170,994,4,25,9623,159878092,0,0,0,1162.99,8,530295.87,22,4,12,9,True
7129557,220,0,10,2013,159878092,0,0,0,1163.01,0,531458.88,26,4,22,9,True
7190150,1103,4,-1,8178,159878092,0,1,0,1162.95,1,531458.88,0,0,22,9,True
7228230,1103,4,30,9623,159878092,0,0,0,1162.75,8,530296.13,0,5,1,9,True
7838433,1404,2,25,6596,159878092,0,0,0,1162.71,8,529133.42,24,1,9,10,True
8025368,677,0,20,9789,159878092,0,0,0,1163.12,3,527970.3,24,2,10,11,True
8113937,156,4,451,9623,159878092,0,0,0,1162.94,7,526807.36,18,2,17,12,True
8154425,1404,2,451,6799,159878092,0,0,0,1163.07,7,525644.29,24,6,18,12,True
8213952,156,4,30,6596,159878092,0,0,0,1162.79,8,524481.5,18,6,14,1,True
8513454,549,1,25,9789,159878092,0,0,0,1163.19,8,523318.31,17,5,3,1,True
8611540,156,4,451,6739,159878092,0,0,0,1162.99,7,522155.32,18,1,18,1,True
8685646,1103,4,30,2611,159878092,0,0,0,1163.17,8,520992.15,0,4,8,2,True
9014001,790,0,20,9453,159878092,0,0,0,1162.91,5,519829.24,11,1,3,2,True
9090385,916,0,10,8071,159878092,0,0,0,1163.12,6,520992.36,18,2,15,6,True
9115488,549,1,30,2609,159878092,0,0,0,1163.23,8,519829.13,17,2,0,7,True
9302634,1064,0,10,7583,159878092,0,0,0,1163.12,6,520992.25,11,1,11,8,True
9486754,1404,2,451,2609,159878092,0,0,0,1162.96,7,519829.29,24,4,23,8,True
9585819,156,4,451,9000,159878092,0,0,0,1163.22,7,518666.07,18,0,16,9,True
9616364,1093,0,20,6739,159878092,0,0,0,1162.6,3,517503.47,18,6,18,9,True
9804512,454,1,25,6596,159878092,0,0,0,1163.03,8,516340.44,13,0,3,10,True
9897459,677,0,10,6596,159878092,0,0,0,1163.33,6,517503.77,24,5,12,10,True
9957396,669,2,20,5481,159878092,0,0,0,1163.13,5,516340.64,18,4,15,10,True
1209784,1349,3,-1,6952,506341585,0,1,0,300.97,1,331645.0,24,4,23,3,True
1419787,284,3,451,5015,506341585,0,0,0,301.25,7,331343.75,24,3,7,3,True
1539128,883,0,451,3630,506341585,0,0,0,301.17,7,331042.58,24,1,2,4,True
1839671,428,0,30,6431,506341585,0,0,0,300.86,8,330741.72,18,3,11,4,True
1890210,284,3,30,1352,506341585,0,0,0,300.96,8,330440.76,24,5,23,5,True
2257955,734,0,20,5740,506341585,0,0,0,301.0,3,330139.76,11,6,16,5,True
2305134,284,3,30,6431,506341585,0,0,0,300.91,8,329838.85,24,5,8,5,True
2364499,956,1,451,9429,506341585,0,0,0,300.96,7,329537.89,13,3,3,6,True
2668968,284,3,25,8058,506341585,0,0,0,300.73,8,329237.16,24,2,16,6,True
2869429,956,1,451,9196,506341585,0,0,0,300.99,7,328936.17,13,6,9,6,False
3069834,889,0,10,1045,506341585,0,0,0,300.86,6,329237.03,27,2,22,7,True
3256235,956,1,25,1259,506341585,0,0,0,301.02,8,328936.01,13,2,14,8,True
3373168,428,0,451,4500,506341585,0,0,0,301.11,7,328634.9,18,2,8,10,True
3601067,205,0,20,6939,506341585,0,0,0,300.95,5,328333.95,9,6,1,10,True
3769902,1349,3,-1,3210,506341585,0,1,0,300.91,1,328333.95,24,2,18,11,True
3967755,284,3,451,1205,506341585,0,0,0,301.18,7,328032.77,24,2,22,11,True
4034002,428,0,30,2429,506341585,0,0,0,301.14,8,327731.63,18,4,19,12,True
4046332,883,0,30,5740,506341585,0,0,0,301.24,8,327430.39,24,1,6,12,True
4239228,883,0,30,4084,506341585,0,0,0,300.91,8,327129.48,24,4,12,12,True
4239487,883,0,-1,6200,506341585,0,1,0,300.83,4,327129.48,24,0,11,1,True
4401893,956,1,-1,6939,506341585,0,2,0,301.06,4,327129.48,13,6,9,3,True
4882163,585,2,20,4500,506341585,0,0,0,301.09,5,326828.39,11,0,4,3,True
5065194,428,0,451,1205,506341585,0,0,0,300.93,7,326527.46,18,3,10,3,True
5331132,883,0,451,5740,506341585,0,0,0,300.98,7,326226.48,24,3,13,4,True
5350208,883,0,451,3043,506341585,0,0,0,301.06,7,325925.42,24,2,17,4,True
5403435,284,3,451,9196,506341585,0,0,0,301.09,7,325624.33,24,5,19,5,True
5981715,428,0,25,5740,506341585,0,0,0,301.03,8,325323.3,18,4,6,6,True
6085335,956,1,30,1352,506341585,0,0,0,301.01,8,325022.29,13,5,18,7,True
6261657,865,0,20,2429,506341585,0,0,0,301.15,5,324721.14,24,1,19,7,True
6308514,883,0,-1,2429,506341585,0,1,0,300.95,1,324721.14,24,3,12,7,True
6425245,824,2,20,6200,506341585,0,0,0,301.04,5,324420.1,18,5,6,7,True
6874807,675,2,20,3630,506341585,0,0,0,301.19,3,324118.91,24,0,0,7,True
6982342,1264,0,10,5015,506341585,0,0,0,300.82,0,324419.73,23,3,0,8,True
7013511,428,0,25,2429,506341585,0,0,0,300.82,8,324118.91,18,4,6,8,True
7171315,956,1,451,5807,506341585,0,0,0,301.37,7,323817.54,13,6,21,8,True
7331194,1349,3,25,3630,506341585,0,0,0,301.17,8,323516.37,24,5,8,9,True
